mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	crescendo_hairpin	decrescendo_hairpin	crescendo_line	Ottava:8va
119	119	1413/4	1413/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16			1/16	1	1906										43				
120	120	707/2	707/2	0.0	0	0	Dynamic	6/8	1	1	0						ff													
120	120	707/2	707/2	0.0	0	0	Spanner	6/8	1	1	0																			
120	120	707/2	707/2	2.0	0	0	Chord	6/8	1	1	1/2		c32	1/2	1	1907														
120	120	354	354	0.0	1/8	1/8	Tempo	6/8	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0						
120	120	709/2	709/2	0.0	1/4	1/4	Tempo	6/8	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0						
120	120	707/2	707/2	2.0	0	0	Chord	6/8	1	1	1/2			1/2	1	1908														
120	120	355	355	0.0	3/8	3/8	Tempo	6/8	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0						
120	120	1421/4	1421/4	0.0	7/16	7/16	Tempo	6/8	1	1	0									𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0						
120	120	2843/8	2843/8	0.0	15/32	15/32	Tempo	6/8	1	1	0									𝅘𝅥=30	30.0	𝅘𝅥	30.0	0.0						
120	120	711/2	711/2	0.0	1/2	1/2	Dynamic	6/8	1	1	0						other-dynamics													
120	120	711/2	711/2	0.0	1/2	1/2	Tempo	6/8	1	1	0									𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0						
120	120	711/2	711/2	0.16666666666666666	1/2	1/2	Chord	6/8	1	1	1/24			1/16	2/3	1909									318					
120	120	1067/3	1067/3	0.16666666666666666	13/24	13/24	Chord	6/8	1	1	1/24			1/16	2/3	1910									318					
120	120	2135/6	2135/6	0.16666666666666666	7/12	7/12	Chord	6/8	1	1	1/24			1/16	2/3	1911									318					
120	120	356	356	0.16666666666666666	5/8	5/8	Chord	6/8	1	1	1/24			1/16	2/3	1912									318					
120	120	2137/6	2137/6	0.16666666666666666	2/3	2/3	Chord	6/8	1	1	1/24			1/16	2/3	1913									318					
120	120	1069/3	1069/3	0.16666666666666666	17/24	17/24	Chord	6/8	1	1	1/24			1/16	2/3	1914									318					
120	120	713/2	713/2	0.16666666666666666	3/4	3/4	Chord	6/8	1	1	1/24			1/16	2/3	1915									318					
120	120	1070/3	1070/3	0.16666666666666666	19/24	19/24	Chord	6/8	1	1	1/24			1/16	2/3	1916									318					
120	120	2141/6	2141/6	0.16666666666666666	5/6	5/6	Chord	6/8	1	1	1/24			1/16	2/3	1917									318					
120	120	357	357	0.0	7/8	7/8	Tempo	6/8	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	318					
120	120	357	357	0.16666666666666666	7/8	7/8	Chord	6/8	1	1	1/24			1/16	2/3	1918									318					
120	120	2143/6	2143/6	0.16666666666666666	11/12	11/12	Chord	6/8	1	1	1/24			1/16	2/3	1919									318					
120	120	1072/3	1072/3	0.16666666666666666	23/24	23/24	Chord	6/8	1	1	1/24			1/16	2/3	1920									318					
120	120	715/2	715/2	0.16666666666666666	1	1	Chord	6/8	1	1	1/24			1/16	2/3	1921									318					
120	120	1073/3	1073/3	0.16666666666666666	25/24	25/24	Chord	6/8	1	1	1/24			1/16	2/3	1922									318					
120	120	2147/6	2147/6	0.16666666666666666	13/12	13/12	Chord	6/8	1	1	1/24			1/16	2/3	1923									318					
120	120	358	358	0.16666666666666666	9/8	9/8	Chord	6/8	1	1	1/24			1/16	2/3	1924									318					
120	120	2149/6	2149/6	0.16666666666666666	7/6	7/6	Chord	6/8	1	1	1/24			1/16	2/3	1925									318					
120	120	1075/3	1075/3	0.16666666666666666	29/24	29/24	Chord	6/8	1	1	1/24			1/16	2/3	1926														
120	120	717/2	717/2	0.0	5/4	5/4	Tempo	6/8	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0						
120	120	717/2	717/2	0.125	5/4	5/4	Chord	6/8	1	1	1/32			1/32	1	1927									319					
120	120	2869/8	2869/8	0.125	41/32	41/32	Chord	6/8	1	1	1/32			1/32	1	1928									319					
120	120	1435/4	1435/4	0.125	21/16	21/16	Chord	6/8	1	1	1/32			1/32	1	1929									319					
120	120	2871/8	2871/8	0.125	43/32	43/32	Chord	6/8	1	1	1/32			1/32	1	1930									319					
120	120	359	359	0.125	11/8	11/8	Chord	6/8	1	1	1/32			1/32	1	1931									319					
120	120	2873/8	2873/8	0.125	45/32	45/32	Chord	6/8	1	1	1/32			1/32	1	1932									319					
120	120	1437/4	1437/4	0.125	23/16	23/16	Chord	6/8	1	1	1/32			1/32	1	1933									319					
120	120	2875/8	2875/8	0.125	47/32	47/32	Chord	6/8	1	1	1/32			1/32	1	1934									319					
120	120	707/2	707/2	0.0	0	0	Spanner	6/8	1	2	0																	57		
120	120	707/2	707/2	0.125	0	0	Chord	6/8	1	2	1/32			1/32	1	1935												57		
120	120	2829/8	2829/8	0.125	1/32	1/32	Chord	6/8	1	2	1/32			1/32	1	1936												57		
120	120	1415/4	1415/4	0.125	1/16	1/16	Chord	6/8	1	2	1/32			1/32	1	1937												57		
120	120	2831/8	2831/8	0.125	3/32	3/32	Chord	6/8	1	2	1/32			1/32	1	1938												57		
120	120	354	354	0.125	1/8	1/8	Chord	6/8	1	2	1/32			1/32	1	1939												57		
120	120	2833/8	2833/8	0.125	5/32	5/32	Chord	6/8	1	2	1/32			1/32	1	1940												57		
120	120	1417/4	1417/4	0.125	3/16	3/16	Chord	6/8	1	2	1/32			1/32	1	1941												57		
120	120	2835/8	2835/8	0.125	7/32	7/32	Chord	6/8	1	2	1/32			1/32	1	1942												57		
120	120	709/2	709/2	0.125	1/4	1/4	Chord	6/8	1	2	1/32			1/32	1	1943												57		
120	120	2837/8	2837/8	0.125	9/32	9/32	Chord	6/8	1	2	1/32			1/32	1	1944												57		
120	120	1419/4	1419/4	0.125	5/16	5/16	Chord	6/8	1	2	1/32			1/32	1	1945												57		
120	120	2839/8	2839/8	0.125	11/32	11/32	Chord	6/8	1	2	1/32			1/32	1	1946												57		
120	120	355	355	0.125	3/8	3/8	Chord	6/8	1	2	1/32			1/32	1	1947												57		
120	120	2841/8	2841/8	0.125	13/32	13/32	Chord	6/8	1	2	1/32			1/32	1	1948												57		
120	120	1421/4	1421/4	0.125	7/16	7/16	Chord	6/8	1	2	1/32			1/32	1	1949												57		
120	120	2843/8	2843/8	0.125	15/32	15/32	Chord	6/8	1	2	1/32			1/32	1	1950												57		
120	120	711/2	711/2	0.0	1/2	1/2	Spanner	6/8	1	2	0																			
120	120	711/2	711/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1951									320	43				
120	120	1423/4	1423/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1952									320	43				
120	120	356	356	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1953									320	43				
120	120	1425/4	1425/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1954									320	43				
120	120	713/2	713/2	0.25	3/4	3/4	Chord	6/8	2	1	1/16			1/16	1	1955									320	43				
120	120	1427/4	1427/4	0.25	13/16	13/16	Chord	6/8	2	1	1/16			1/16	1	1956									320	43				
120	120	357	357	0.25	7/8	7/8	Chord	6/8	2	1	1/16			1/16	1	1957									320	43				
120	120	1429/4	1429/4	0.25	15/16	15/16	Chord	6/8	2	1	1/16			1/16	1	1958									320	43				
120	120	715/2	715/2	0.25	1	1	Chord	6/8	2	1	1/16			1/16	1	1959									320	43				
120	120	1431/4	1431/4	0.25	17/16	17/16	Chord	6/8	2	1	1/16			1/16	1	1960									320	43				
120	120	358	358	0.25	9/8	9/8	Chord	6/8	2	1	1/16			1/16	1	1961									320	43				
120	120	1433/4	1433/4	0.25	19/16	19/16	Chord	6/8	2	1	1/16			1/16	1	1962										43				
120	120	717/2	717/2	0.0	5/4	5/4	Spanner	6/8	2	1	0																			
121	121	719/2	719/2	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	319					
121	121	719/2	719/2	0.16666666666666666	0	0	Chord	6/8	1	1	1/24			1/16	2/3	1963									319					
121	121	1079/3	1079/3	0.16666666666666666	1/24	1/24	Chord	6/8	1	1	1/24			1/16	2/3	1964									319					
121	121	2159/6	2159/6	0.16666666666666666	1/12	1/12	Chord	6/8	1	1	1/24			1/16	2/3	1965									319					
121	121	360	360	0.16666666666666666	1/8	1/8	Chord	6/8	1	1	1/24			1/16	2/3	1966									319					
121	121	2161/6	2161/6	0.16666666666666666	1/6	1/6	Chord	6/8	1	1	1/24			1/16	2/3	1967									319					
121	121	1081/3	1081/3	0.16666666666666666	5/24	5/24	Chord	6/8	1	1	1/24			1/16	2/3	1968														
121	121	721/2	721/2	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24			1/16	2/3	1969									321					
121	121	1082/3	1082/3	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24			1/16	2/3	1970									321					
121	121	2165/6	2165/6	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24			1/16	2/3	1971									321					
121	121	361	361	0.16666666666666666	3/8	3/8	Chord	6/8	1	1	1/24			1/16	2/3	1972									321					
121	121	2167/6	2167/6	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24			1/16	2/3	1973									321					
121	121	1084/3	1084/3	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24			1/16	2/3	1974									321					
121	121	723/2	723/2	0.16666666666666666	1/2	1/2	Chord	6/8	1	1	1/24			1/16	2/3	1975									321					
121	121	1085/3	1085/3	0.16666666666666666	13/24	13/24	Chord	6/8	1	1	1/24			1/16	2/3	1976									321					
121	121	2171/6	2171/6	0.16666666666666666	7/12	7/12	Chord	6/8	1	1	1/24			1/16	2/3	1977									321					
121	121	362	362	0.0	5/8	5/8	Tempo	6/8	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0	321					
121	121	362	362	0.16666666666666666	5/8	5/8	Chord	6/8	1	1	1/24			1/16	2/3	1978									321					
121	121	2173/6	2173/6	0.16666666666666666	2/3	2/3	Chord	6/8	1	1	1/24			1/16	2/3	1979									321					
121	121	1087/3	1087/3	0.16666666666666666	17/24	17/24	Chord	6/8	1	1	1/24			1/16	2/3	1980									321					
121	121	725/2	725/2	0.16666666666666666	3/4	3/4	Chord	6/8	1	1	1/24			1/16	2/3	1981									321					
121	121	1088/3	1088/3	0.16666666666666666	19/24	19/24	Chord	6/8	1	1	1/24			1/16	2/3	1982									321					
121	121	2177/6	2177/6	0.16666666666666666	5/6	5/6	Chord	6/8	1	1	1/24			1/16	2/3	1983									321					
121	121	363	363	0.16666666666666666	7/8	7/8	Chord	6/8	1	1	1/24			1/16	2/3	1984									321					
121	121	2179/6	2179/6	0.16666666666666666	11/12	11/12	Chord	6/8	1	1	1/24			1/16	2/3	1985									321					
121	121	1090/3	1090/3	0.16666666666666666	23/24	23/24	Chord	6/8	1	1	1/24			1/16	2/3	1986														
121	121	727/2	727/2	0.0	1	1	Tempo	6/8	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
121	121	727/2	727/2	0.125	1	1	Chord	6/8	1	1	1/32			1/32	1	1987									322					
121	121	2909/8	2909/8	0.125	33/32	33/32	Chord	6/8	1	1	1/32			1/32	1	1988									322					
121	121	1455/4	1455/4	0.125	17/16	17/16	Chord	6/8	1	1	1/32			1/32	1	1989									322					
121	121	2911/8	2911/8	0.125	35/32	35/32	Chord	6/8	1	1	1/32			1/32	1	1990									322					
121	121	364	364	0.125	9/8	9/8	Chord	6/8	1	1	1/32			1/32	1	1991									322					
121	121	2913/8	2913/8	0.125	37/32	37/32	Chord	6/8	1	1	1/32			1/32	1	1992									322					
121	121	1457/4	1457/4	0.125	19/16	19/16	Chord	6/8	1	1	1/32			1/32	1	1993									322					
121	121	2915/8	2915/8	0.125	39/32	39/32	Chord	6/8	1	1	1/32			1/32	1	1994									322					
121	121	729/2	729/2	0.0	5/4	5/4	Tempo	6/8	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	322					
121	121	729/2	729/2	0.16666666666666666	5/4	5/4	Chord	6/8	1	1	1/24			1/16	2/3	1995									322					
121	121	1094/3	1094/3	0.16666666666666666	31/24	31/24	Chord	6/8	1	1	1/24			1/16	2/3	1996									322					
121	121	2189/6	2189/6	0.16666666666666666	4/3	4/3	Chord	6/8	1	1	1/24			1/16	2/3	1997									322					
121	121	365	365	0.16666666666666666	11/8	11/8	Chord	6/8	1	1	1/24			1/16	2/3	1998									322					
121	121	2191/6	2191/6	0.16666666666666666	17/12	17/12	Chord	6/8	1	1	1/24			1/16	2/3	1999									322					
121	121	1096/3	1096/3	0.16666666666666666	35/24	35/24	Chord	6/8	1	1	1/24			1/16	2/3	2000														
121	121	731/2	731/2	0.16666666666666666	3/2	3/2	Chord	6/8	1	1	1/24			1/16	2/3	2001									323					
121	121	1097/3	1097/3	0.16666666666666666	37/24	37/24	Chord	6/8	1	1	1/24			1/16	2/3	2002									323					
121	121	2195/6	2195/6	0.16666666666666666	19/12	19/12	Chord	6/8	1	1	1/24			1/16	2/3	2003									323					
121	121	366	366	0.16666666666666666	13/8	13/8	Chord	6/8	1	1	1/24			1/16	2/3	2004									323					
121	121	2197/6	2197/6	0.16666666666666666	5/3	5/3	Chord	6/8	1	1	1/24			1/16	2/3	2005									323					
121	121	1099/3	1099/3	0.16666666666666666	41/24	41/24	Chord	6/8	1	1	1/24			1/16	2/3	2006									323					
121	121	733/2	733/2	0.16666666666666666	7/4	7/4	Chord	6/8	1	1	1/24			1/16	2/3	2007									323					
121	121	1100/3	1100/3	0.16666666666666666	43/24	43/24	Chord	6/8	1	1	1/24			1/16	2/3	2008									323					
121	121	2201/6	2201/6	0.16666666666666666	11/6	11/6	Chord	6/8	1	1	1/24			1/16	2/3	2009									323					
121	121	367	367	0.0	15/8	15/8	Tempo	6/8	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0	323					
121	121	367	367	0.16666666666666666	15/8	15/8	Chord	6/8	1	1	1/24			1/16	2/3	2010									323					
121	121	2203/6	2203/6	0.16666666666666666	23/12	23/12	Chord	6/8	1	1	1/24			1/16	2/3	2011									323					
121	121	1102/3	1102/3	0.16666666666666666	47/24	47/24	Chord	6/8	1	1	1/24			1/16	2/3	2012									323					
121	121	735/2	735/2	0.0	2	2	Tempo	6/8	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	323					
121	121	735/2	735/2	0.16666666666666666	2	2	Chord	6/8	1	1	1/24			1/16	2/3	2013									323					
121	121	1103/3	1103/3	0.16666666666666666	49/24	49/24	Chord	6/8	1	1	1/24			1/16	2/3	2014									323					
121	121	2207/6	2207/6	0.16666666666666666	25/12	25/12	Chord	6/8	1	1	1/24			1/16	2/3	2015									323					
121	121	368	368	0.0	17/8	17/8	Tempo	6/8	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	323					
121	121	368	368	0.16666666666666666	17/8	17/8	Chord	6/8	1	1	1/24			1/16	2/3	2016									323					
121	121	2209/6	2209/6	0.16666666666666666	13/6	13/6	Chord	6/8	1	1	1/24			1/16	2/3	2017									323					
121	121	1105/3	1105/3	0.16666666666666666	53/24	53/24	Chord	6/8	1	1	1/24			1/16	2/3	2018														
121	121	737/2	737/2	0.0	9/4	9/4	Tempo	6/8	1	1	0									𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0						
121	121	1475/4	1475/4	0.0	37/16	37/16	Dynamic	6/8	1	1	0						ppp													
121	121	1475/4	1475/4	0.0	37/16	37/16	Tempo	6/8	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
121	121	1475/4	1475/4	0.16666666666666666	37/16	37/16	Chord	6/8	1	1	1/24			1/32	4/3	2019									324					
121	121	4427/12	4427/12	0.16666666666666666	113/48	113/48	Chord	6/8	1	1	1/24			1/32	4/3	2020									324					
121	121	4429/12	4429/12	0.16666666666666666	115/48	115/48	Chord	6/8	1	1	1/24			1/32	4/3	2021									324					
121	121	1477/4	1477/4	0.16666666666666666	39/16	39/16	Chord	6/8	1	1	1/24			1/32	4/3	2022									324					
121	121	4433/12	4433/12	0.16666666666666666	119/48	119/48	Chord	6/8	1	1	1/24			1/32	4/3	2023									324					
121	121	4435/12	4435/12	0.0	121/48	121/48	Tempo	6/8	1	1	0									𝅘𝅥=10	10.0	𝅘𝅥	10.0	0.0						
121	121	4435/12	4435/12	0.16666666666666666	121/48	121/48	Chord	6/8	1	1	1/24			1/32	4/3	2024														
121	121	719/2	719/2	0.0	0	0	Spanner	6/8	2	1	0															44				
121	121	719/2	719/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	2025									325	44				
121	121	1439/4	1439/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	2026									325	44				
121	121	360	360	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	2027									325	44				
121	121	1441/4	1441/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	2028										44				
121	121	721/2	721/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	2029									326	44				
121	121	1443/4	1443/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	2030									326	44				
121	121	361	361	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	2031									326	44				
121	121	1445/4	1445/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	2032									326	44				
121	121	723/2	723/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	2033									326	44				
121	121	1447/4	1447/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	2034									326	44				
121	121	362	362	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	2035									326	44				
121	121	1449/4	1449/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	2036									326	44				
121	121	725/2	725/2	0.25	3/4	3/4	Chord	6/8	2	1	1/16			1/16	1	2037									326	44				
121	121	1451/4	1451/4	0.25	13/16	13/16	Chord	6/8	2	1	1/16			1/16	1	2038									326	44				
121	121	363	363	0.25	7/8	7/8	Chord	6/8	2	1	1/16			1/16	1	2039									326	44				
121	121	1453/4	1453/4	0.25	15/16	15/16	Chord	6/8	2	1	1/16			1/16	1	2040										44				
121	121	727/2	727/2	0.0	1	1	Spanner	6/8	2	1	0																			
121	121	729/2	729/2	0.0	5/4	5/4	Spanner	6/8	2	1	0															45				
121	121	729/2	729/2	0.25	5/4	5/4	Chord	6/8	2	1	1/16			1/16	1	2041									327	45				
121	121	1459/4	1459/4	0.25	21/16	21/16	Chord	6/8	2	1	1/16			1/16	1	2042									327	45				
121	121	365	365	0.25	11/8	11/8	Chord	6/8	2	1	1/16			1/16	1	2043									327	45				
121	121	1461/4	1461/4	0.25	23/16	23/16	Chord	6/8	2	1	1/16			1/16	1	2044										45				
121	121	731/2	731/2	0.25	3/2	3/2	Chord	6/8	2	1	1/16			1/16	1	2045									328	45				
121	121	1463/4	1463/4	0.25	25/16	25/16	Chord	6/8	2	1	1/16			1/16	1	2046									328	45				
121	121	366	366	0.25	13/8	13/8	Chord	6/8	2	1	1/16			1/16	1	2047									328	45				
121	121	1465/4	1465/4	0.25	27/16	27/16	Chord	6/8	2	1	1/16			1/16	1	2048									328	45				
121	121	733/2	733/2	0.25	7/4	7/4	Chord	6/8	2	1	1/16			1/16	1	2049									328	45				
121	121	1467/4	1467/4	0.25	29/16	29/16	Chord	6/8	2	1	1/16			1/16	1	2050									328	45				
121	121	367	367	0.25	15/8	15/8	Chord	6/8	2	1	1/16			1/16	1	2051									328	45				
121	121	1469/4	1469/4	0.25	31/16	31/16	Chord	6/8	2	1	1/16			1/16	1	2052									328	45				
121	121	735/2	735/2	0.25	2	2	Chord	6/8	2	1	1/16			1/16	1	2053									328	45				
121	121	1471/4	1471/4	0.25	33/16	33/16	Chord	6/8	2	1	1/16			1/16	1	2054									328	45				
121	121	368	368	0.25	17/8	17/8	Chord	6/8	2	1	1/16			1/16	1	2055									328	45				
121	121	1473/4	1473/4	0.25	35/16	35/16	Chord	6/8	2	1	1/16			1/16	1	2056										45				
121	121	737/2	737/2	0.0	9/4	9/4	Spanner	6/8	2	1	0																			
121	121	1475/4	1475/4	0.25	37/16	37/16	Chord	6/8	2	1	1/16			1/16	1	2057									329					
121	121	369	369	0.25	19/8	19/8	Chord	6/8	2	1	1/16			1/16	1	2058									329					
121	121	1477/4	1477/4	0.25	39/16	39/16	Chord	6/8	2	1	1/16			1/16	1	2059									329					
121	121	739/2	739/2	0.25	5/2	5/2	Chord	6/8	2	1	1/16			1/16	1	2060														
121	121	2957/8	2957/8	0.125	81/32	81/32	Chord	6/8	2	2	1/32			1/8	1/4	2061		articAccentBelow												
122	122	1479/4	1479/4	0.0	0	0	Tempo	3/4	1	1	0									Presquelent	40.0			1.0						
122	122	1483/4	1483/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						pp													
122	122	1483/4	1483/4	0.0	1/4	1/4	StaffText	3/4	1	1	0								<i>lointain</i>											
122	122	1483/4	1483/4	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2062									330					
122	122	1485/4	1485/4	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2063														
122	122	1483/4	1483/4	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	2064									331					
122	122	1485/4	1485/4	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	2065														
122	122	1479/4	1479/4	0.0	0	0	Spanner	3/4	2	1	0															46				
122	122	1479/4	1479/4	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	2066		articAccentAbove								46				
122	122	1479/4	1479/4	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	2067										46				
123	123	1491/4	1491/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2068		articAccentAbove							332					
123	123	1495/4	1495/4	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	2069														
123	123	1491/4	1491/4	0.0	0	0	Dynamic	3/4	1	2	0						other-dynamics													
123	123	1491/4	1491/4	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	2070		articStaccatoBelow							333					
123	123	1493/4	1493/4	1.0	1/8	1/8	Chord	3/4	1	2	1/4			1/4	1	2071		articStaccatoBelow												
123	123	1497/4	1497/4	1.0	3/8	3/8	Chord	3/4	1	2	1/4			1/4	1	2072		articStaccatoBelow							334					
123	123	1501/4	1501/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	2073		articStaccatoBelow												
123	123	1491/4	1491/4	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2074		articAccentBelow							335	46				
123	123	1495/4	1495/4	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	2075										46				
124	124	1507/4	1507/4	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	2076									336					
124	124	1509/4	1509/4	0.0	3/8	3/8	Tempo	3/4	1	1	0									𝅘𝅥=35	35.0	𝅘𝅥	35.0	0.0	336					
124	124	1511/4	1511/4	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	2077		articAccentAbove							336					
124	124	1507/4	1507/4	0.0	1/4	1/4	Spanner	3/4	1	2	0																49			
124	124	1509/4	1509/4	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	2078											49			
124	124	1511/4	1511/4	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	2079											49			
124	124	1513/4	1513/4	0.0	5/8	5/8	Spanner	3/4	1	2	0																			
124	124	1513/4	1513/4	0.0	5/8	5/8	Spanner	3/4	1	2	0																	58		
124	124	1513/4	1513/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	2080												58		
124	124	1503/4	1503/4	0.0	0	0	Spanner	3/4	2	1	0																			
124	124	1507/4	1507/4	0.0	1/4	1/4	Spanner	3/4	2	1	0															47				
124	124	1507/4	1507/4	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2081									337	47				
124	124	1511/4	1511/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2082		articAccentBelow							337	47				
124	124	1511/4	1511/4	0.0	1/2	1/2	Chord	3/4	2	2	0	acciaccatura		1/8	1	2083										47				
124	124	1511/4	1511/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	2084										47				
125	125	1515/4	1515/4	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0	336			58		
125	125	1515/4	1515/4	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	2085									336			58		
125	125	1519/4	1519/4	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=35	35.0	𝅘𝅥	35.0	0.0				58		
125	125	1519/4	1519/4	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	2086												58		
125	125	1521/4	1521/4	0.0	3/8	3/8	Tempo	3/4	1	1	0									𝅘𝅥=30	30.0	𝅘𝅥	30.0	0.0						
125	125	1515/4	1515/4	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	2087														
125	125	1517/4	1517/4	1.0	1/8	1/8	Chord	3/4	1	2	1/4			1/4	1	2088														
125	125	1521/4	1521/4	0.0	3/8	3/8	Spanner	3/4	1	2	0																			
125	125	1521/4	1521/4	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	2089														
125	125	1515/4	1515/4	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2090									337	47				
125	125	1519/4	1519/4	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2091										47				
125	125	1523/4	1523/4	0.0	1/2	1/2	Dynamic	3/4	2	1	0						pp									47				
125	125	1523/4	1523/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2092										47				
125	125	1523/4	1523/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	2093		articTenutoBelow								47				
126	126	1527/4	1527/4	0.0	0	0	Dynamic	3/4	1	1	0						ppp													
126	126	1527/4	1527/4	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=35	35.0	𝅘𝅥	35.0	0.0						
126	126	1527/4	1527/4	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2094									338					
126	126	1529/4	1529/4	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2095														
126	126	1527/4	1527/4	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	2096									339					
126	126	1529/4	1529/4	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	2097														
126	126	1527/4	1527/4	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	2098										47				
126	126	1535/4	1535/4	0.0	1/2	1/2	Spanner	3/4	2	1	0																			
126	126	1527/4	1527/4	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	2099														
127	127	1539/4	1539/4	0.0	0	0	Tempo	3/4	1	1	0									1erMouvt.	60.0			1.0						
127	127	1539/4	1539/4	0.0	0	0	Dynamic	3/4	1	1	0						pp													
127	127	1543/4	1543/4	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0						
127	127	1543/4	1543/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						pp													
127	127	1543/4	1543/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	2100									340					
